nb_block,nb_chev_filter,nb_time_filter,hidden,time_strides,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
1,8,8,100,2,0.0650990903377533,-30.07759666442871,0.06707113236188889,-37.69240948132996,0.06267812103033066,"[0.05143803358078003, 0.0512990765273571, 0.05480799451470375, 0.06419727951288223, 0.0701209306716919, 0.06910157948732376, 0.06159626692533493, 0.06426841020584106, 0.06506725400686264, 0.06265805661678314, 0.06946338713169098, 0.06343336403369904, 0.057320959866046906, 0.06040184572339058, 0.06132813170552254, 0.06131686642765999, 0.06545592099428177, 0.06500130891799927, 0.06937386095523834, 0.06550662964582443, 0.06683538854122162, 0.058775920420885086, 0.06282849609851837]"
1,8,8,50,5,0.012105804868042469,-2.9946038722991943,0.012960207648575306,-3.0645365986126083,0.008882374502718449,"[0.004977201111614704, 0.004837475251406431, 0.0056004649959504604, 0.009519991464912891, 0.010758292861282825, 0.013256005011498928, 0.0069657983258366585, 0.009720399044454098, 0.012710143812000751, 0.009870080277323723, 0.013493672013282776, 0.010878153145313263, 0.0038514777552336454, 0.006593812257051468, 0.006493088789284229, 0.006569113582372665, 0.008942466229200363, 0.009397058747708797, 0.010735305026173592, 0.010566172190010548, 0.01216360367834568, 0.005084637552499771, 0.011310210451483727]"
1,8,8,80,5,0.012105789966881275,-2.994558334350586,0.012960140593349934,-3.064479495248431,0.00888232234865427,"[0.004977062810212374, 0.004837332293391228, 0.005600414704531431, 0.009520009160041809, 0.010758230462670326, 0.013256005942821503, 0.006965784355998039, 0.009720321744680405, 0.012710059061646461, 0.00987003743648529, 0.013493677601218224, 0.010878074914216995, 0.003851386019960046, 0.006593806203454733, 0.0064930482767522335, 0.0065690637566149235, 0.008942407555878162, 0.009396961890161037, 0.010735313408076763, 0.01056614052504301, 0.012163600884377956, 0.005084562115371227, 0.011310124769806862]"
1,8,8,100,5,0.012105807662010193,-2.9945647716522217,0.012960127554833889,-3.0644941756351662,0.008882332593202591,"[0.004977119155228138, 0.004837401211261749, 0.005600419361144304, 0.009520035237073898, 0.010758282616734505, 0.013256043195724487, 0.0069657908752560616, 0.009720307774841785, 0.012710029259324074, 0.009870044887065887, 0.01349371112883091, 0.010878060013055801, 0.003851398592814803, 0.006593775935471058, 0.006493070162832737, 0.006569093093276024, 0.008942379616200924, 0.009396964684128761, 0.010735311545431614, 0.01056615449488163, 0.012163643725216389, 0.005084552802145481, 0.011310091242194176]"
1,8,8,50,10,0.015054786577820778,-4.1951704025268555,0.01583629474043846,-4.426426561087187,0.011590731330215931,"[0.006689857691526413, 0.006503463257104158, 0.007721879053860903, 0.012064388953149319, 0.014067040756344795, 0.01717803254723549, 0.008928847499191761, 0.012700957246124744, 0.016437575221061707, 0.013013754971325397, 0.017370333895087242, 0.013748534955084324, 0.005276516079902649, 0.008024714887142181, 0.008805516175925732, 0.008897521533071995, 0.011740734800696373, 0.012269015423953533, 0.014043312519788742, 0.013831413350999355, 0.015891259536147118, 0.007046251092106104, 0.014335894957184792]"
1,8,8,80,10,0.015054735355079174,-4.195108413696289,0.015836192294955254,-4.426325440254697,0.01159060187637806,"[0.006689808331429958, 0.006503392476588488, 0.0077216443605721, 0.0120640704408288, 0.01406703982502222, 0.017177749425172806, 0.008928547613322735, 0.012700810097157955, 0.01643744297325611, 0.013013552874326706, 0.01737035997211933, 0.013748420402407646, 0.005276351701468229, 0.008024402894079685, 0.008805396035313606, 0.008897396735846996, 0.011740626767277718, 0.01226898841559887, 0.01404334232211113, 0.013831221498548985, 0.015891291201114655, 0.0070460885763168335, 0.014335867017507553]"
1,8,8,100,10,0.015054753981530666,-4.195149898529053,0.015836255624890327,-4.426393056646362,0.011590692214667797,"[0.0066897813230752945, 0.006503353826701641, 0.007721734698861837, 0.01206438522785902, 0.01406701561063528, 0.017177928239107132, 0.008928840979933739, 0.012700915336608887, 0.016437536105513573, 0.013013655319809914, 0.017370428889989853, 0.013748525641858578, 0.005276461597532034, 0.008024543523788452, 0.008805477060377598, 0.008897474966943264, 0.011740711517632008, 0.012268937192857265, 0.014043431729078293, 0.01383129507303238, 0.015891335904598236, 0.007046188693493605, 0.014335919171571732]"
2,2,2,50,2,0.13924209773540497,-47.30424499511719,0.13370826840400696,-56.37513389496495,0.11721377819776535,"[0.11723282188177109, 0.11576183140277863, 0.11600367724895477, 0.1240014061331749, 0.1358458697795868, 0.12868155539035797, 0.11793021857738495, 0.1243630200624466, 0.1250881552696228, 0.11849269270896912, 0.1283315271139145, 0.11774491518735886, 0.09468849748373032, 0.10727142542600632, 0.11063326150178909, 0.11045212298631668, 0.1225941851735115, 0.12052235007286072, 0.1311894804239273, 0.11942315101623535, 0.11913112550973892, 0.10117721557617188, 0.08935646712779999]"
2,2,2,80,2,0.13924261927604675,-47.30471420288086,0.1337166577577591,-56.37567981977668,0.11721780896186829,"[0.11722870916128159, 0.11575779318809509, 0.11600083112716675, 0.12400127202272415, 0.13584761321544647, 0.12868201732635498, 0.11793019622564316, 0.1243627741932869, 0.12508715689182281, 0.11849170178174973, 0.1283320039510727, 0.117754727602005, 0.09478101879358292, 0.10727100074291229, 0.11063322424888611, 0.11045205593109131, 0.12259473651647568, 0.12052272260189056, 0.13119074702262878, 0.11942315846681595, 0.11913111805915833, 0.10117670893669128, 0.08935564756393433]"
2,2,2,100,2,0.13926242291927338,-47.30663299560547,0.13372722268104553,-56.37558278060206,0.11722225695848465,"[0.11722079664468765, 0.115749791264534, 0.11599040776491165, 0.12400120496749878, 0.13585180044174194, 0.12868335843086243, 0.11793021112680435, 0.1243625059723854, 0.12508539855480194, 0.11848985403776169, 0.12833352386951447, 0.11780630797147751, 0.09485465288162231, 0.10726849734783173, 0.11063283681869507, 0.11045195162296295, 0.12259631603956223, 0.12052393704652786, 0.13119396567344666, 0.11942330002784729, 0.11913137137889862, 0.10117603093385696, 0.0893540233373642]"
2,2,2,50,5,0.1905590444803238,-73.73857879638672,0.18687798082828522,-89.62029935562532,0.16926290094852448,"[0.1606641709804535, 0.15919342637062073, 0.16224774718284607, 0.17698484659194946, 0.19377586245536804, 0.18311867117881775, 0.17106656730175018, 0.17702069878578186, 0.17590714991092682, 0.16928867995738983, 0.18304258584976196, 0.1679263561964035, 0.14719706773757935, 0.15976765751838684, 0.16360005736351013, 0.1633192002773285, 0.17728595435619354, 0.1746208667755127, 0.1880376636981964, 0.17261788249015808, 0.17246222496032715, 0.15336140990257263, 0.14053873717784882]"
2,2,2,80,5,0.0870554968714714,-19.84152603149414,0.0810045450925827,-21.372100591689932,0.06518539786338806,"[0.07199224084615707, 0.07050915062427521, 0.06856929510831833, 0.07131605595350266, 0.07924677431583405, 0.07489334791898727, 0.06510978937149048, 0.07193296402692795, 0.0741616040468216, 0.06754507124423981, 0.07431095093488693, 0.0656815618276596, 0.04242260009050369, 0.05497065559029579, 0.057937849313020706, 0.05781994014978409, 0.06853508949279785, 0.066940538585186, 0.07544165104627609, 0.06658972054719925, 0.06620018929243088, 0.04907185956835747, 0.03806538134813309]"
2,2,2,100,5,0.19055400788784027,-73.73783111572266,0.18687717616558075,-89.61762736588253,0.1692618429660797,"[0.16065600514411926, 0.1591852605342865, 0.1622418612241745, 0.17697826027870178, 0.19378019869327545, 0.183119997382164, 0.17106685042381287, 0.1770206093788147, 0.17590539157390594, 0.1692865788936615, 0.18304431438446045, 0.16792462766170502, 0.1471966803073883, 0.15976716578006744, 0.16360002756118774, 0.16331897675991058, 0.17728759348392487, 0.17462188005447388, 0.18804112076759338, 0.172618106007576, 0.1724628210067749, 0.15336059033870697, 0.14053741097450256]"
2,2,2,50,10,0.2423604130744934,-100.18856048583984,0.24060796201229095,-122.80117991266553,0.2219681590795517,"[0.20488901436328888, 0.2034303992986679, 0.209292471408844, 0.23061802983283997, 0.2521543800830841, 0.23827633261680603, 0.22474847733974457, 0.2303779274225235, 0.2275940328836441, 0.22092118859291077, 0.23849967122077942, 0.21990874409675598, 0.20006214082241058, 0.2126140147447586, 0.21698424220085144, 0.2166289985179901, 0.23251986503601074, 0.22930841147899628, 0.24537000060081482, 0.2265024036169052, 0.22649553418159485, 0.2057674676179886, 0.19230474531650543]"
2,2,2,80,10,0.2423604130744934,-100.18856048583984,0.24060796201229095,-122.80118067700184,0.2219681590795517,"[0.20488901436328888, 0.2034304291009903, 0.2092924863100052, 0.23061802983283997, 0.2521543800830841, 0.23827633261680603, 0.22474847733974457, 0.23037788271903992, 0.2275940477848053, 0.22092118859291077, 0.23849967122077942, 0.2199086993932724, 0.20006214082241058, 0.2126140147447586, 0.21698424220085144, 0.2166290283203125, 0.23251986503601074, 0.22930841147899628, 0.24537000060081482, 0.2265024334192276, 0.22649556398391724, 0.2057674676179886, 0.19230477511882782]"
2,2,2,100,10,0.2423604130744934,-100.18856048583984,0.24060796201229095,-122.80118041432034,0.2219681590795517,"[0.20488901436328888, 0.2034303992986679, 0.209292471408844, 0.23061801493167877, 0.2521544098854065, 0.23827633261680603, 0.22474847733974457, 0.2303778976202011, 0.2275940328836441, 0.22092118859291077, 0.2384997010231018, 0.21990874409675598, 0.20006214082241058, 0.2126139998435974, 0.21698424220085144, 0.2166289985179901, 0.23251985013484955, 0.22930841147899628, 0.24537000060081482, 0.2265024334192276, 0.22649556398391724, 0.2057674676179886, 0.19230474531650543]"
2,4,4,50,2,0.011751837097108364,-3.1143081188201904,0.012984571978449821,-3.3487254084983475,0.009637914597988129,"[0.00556325213983655, 0.005401174072176218, 0.007162999361753464, 0.009748635813593864, 0.01129289623349905, 0.013805125840008259, 0.007645323406904936, 0.010728609748184681, 0.013496545143425465, 0.010702180676162243, 0.013532121665775776, 0.011746023781597614, 0.004898739513009787, 0.0068485187366604805, 0.007726877462118864, 0.007804811000823975, 0.009979087859392166, 0.009694021195173264, 0.011183800175786018, 0.011833302676677704, 0.012672802433371544, 0.0060825347900390625, 0.01212264783680439]"
2,4,4,80,2,0.011751827783882618,-3.1145198345184326,0.012984992004930973,-3.3488909039472166,0.00963799748569727,"[0.0055632209405303, 0.0054009538143873215, 0.0071627418510615826, 0.009749224409461021, 0.011292957700788975, 0.013805855065584183, 0.007646275218576193, 0.01072876900434494, 0.013496565632522106, 0.010702169500291348, 0.013532133772969246, 0.011746021918952465, 0.00489881681278348, 0.006847981829196215, 0.0077268690802156925, 0.007804807275533676, 0.009979232214391232, 0.009694049134850502, 0.011183928698301315, 0.011833200231194496, 0.012672998942434788, 0.006082603242248297, 0.012122529558837414]"
2,4,4,100,2,0.011752608232200146,-3.1159071922302246,0.0129862604662776,-3.350728851724637,0.009646118618547916,"[0.005578638985753059, 0.005419687367975712, 0.007185337133705616, 0.009758497588336468, 0.011298547498881817, 0.013813505880534649, 0.007653333712369204, 0.01073880959302187, 0.013504633679986, 0.010711254552006721, 0.013540230691432953, 0.011757361702620983, 0.004900516010820866, 0.006850316189229488, 0.007730801124125719, 0.007808573544025421, 0.009984434582293034, 0.009699329733848572, 0.011191056109964848, 0.01184008177369833, 0.012680171988904476, 0.006085535511374474, 0.012130039744079113]"
2,4,4,50,5,0.012180164456367493,-2.981841802597046,0.013311863876879215,-2.916732346092313,0.008852744475007057,"[0.004436181858181953, 0.004586059600114822, 0.005572219844907522, 0.00894185807555914, 0.009732801467180252, 0.013102804310619831, 0.008216515183448792, 0.010719849728047848, 0.012526331469416618, 0.010586288757622242, 0.01345317903906107, 0.010516165755689144, 0.004607366397976875, 0.006525608245283365, 0.006518281530588865, 0.006670877803117037, 0.00887709204107523, 0.009233558550477028, 0.01021470408886671, 0.010627729818224907, 0.011294619180262089, 0.005427234340459108, 0.01122581772506237]"
2,4,4,80,5,0.01218030508607626,-2.982102632522583,0.013312219642102718,-2.917046941670873,0.008853024803102016,"[0.004436414688825607, 0.0045863669365644455, 0.005572482943534851, 0.008942137472331524, 0.009732738137245178, 0.013103500008583069, 0.008217143826186657, 0.010720290243625641, 0.01252650748938322, 0.010586840100586414, 0.013453138060867786, 0.01051646564155817, 0.004607669543474913, 0.006525298580527306, 0.006518409587442875, 0.006671148352324963, 0.008877309039235115, 0.009233728982508183, 0.01021488942205906, 0.010628166608512402, 0.011294886469841003, 0.005427611526101828, 0.01122642494738102]"
2,4,4,100,5,0.012180168181657791,-2.9819118976593018,0.013311817310750484,-2.91683677956213,0.008852791972458363,"[0.004436705727130175, 0.004586526192724705, 0.005572157446295023, 0.008941950276494026, 0.009732907637953758, 0.013102768920361996, 0.008216667920351028, 0.010719764046370983, 0.012526318430900574, 0.010586217977106571, 0.013453054241836071, 0.010516094975173473, 0.004607302602380514, 0.0065253120847046375, 0.006518338341265917, 0.006670952774584293, 0.008877094835042953, 0.00923390407115221, 0.01021474041044712, 0.010627715848386288, 0.011294487863779068, 0.0054274024441838264, 0.011225851252675056]"
2,4,4,50,10,0.0713317021727562,-31.704923629760742,0.07247673720121384,-38.81137747771734,0.06625575572252274,"[0.05475447699427605, 0.054195795208215714, 0.05760640278458595, 0.06818747520446777, 0.07427989691495895, 0.07503712922334671, 0.06480912864208221, 0.06789161264896393, 0.06945780664682388, 0.06665518134832382, 0.07314731925725937, 0.06933184713125229, 0.05950266867876053, 0.06272244453430176, 0.0639098659157753, 0.0639946460723877, 0.06875029951334, 0.06883323937654495, 0.0729353204369545, 0.0693422183394432, 0.07127188891172409, 0.06156231462955475, 0.06570343673229218]"
2,4,4,80,10,0.07133301347494125,-31.704511642456055,0.07247857004404068,-38.81111306405884,0.06625699251890182,"[0.054751597344875336, 0.05419629439711571, 0.057601042091846466, 0.06820014119148254, 0.07428643852472305, 0.07505416125059128, 0.06482121348381042, 0.06788967549800873, 0.06945662945508957, 0.06665576994419098, 0.07314746826887131, 0.06932228058576584, 0.05950133875012398, 0.06272413581609726, 0.06390807777643204, 0.0639929547905922, 0.06874926388263702, 0.06883159279823303, 0.07293412834405899, 0.06934450566768646, 0.07127685099840164, 0.06156149506568909, 0.06570383906364441]"
2,4,4,100,10,0.0713312178850174,-31.704713821411133,0.0724761113524437,-38.811077139081675,0.06625545024871826,"[0.054754819720983505, 0.054195716977119446, 0.057606689631938934, 0.06818658113479614, 0.07427947223186493, 0.07503537088632584, 0.06480781733989716, 0.06789228320121765, 0.06945807486772537, 0.06665479391813278, 0.07314657419919968, 0.06933046877384186, 0.05950263515114784, 0.06272254139184952, 0.06391024589538574, 0.06399476528167725, 0.0687503069639206, 0.06883455067873001, 0.07293541729450226, 0.0693417340517044, 0.07127030193805695, 0.06156160309910774, 0.06570266932249069]"
2,8,8,50,2,0.009089017286896706,-1.7901408672332764,0.010294872336089611,-1.937063618686764,0.007482077926397324,"[0.0031150653958320618, 0.003117065876722336, 0.004372093826532364, 0.007921799086034298, 0.009037407115101814, 0.011301558464765549, 0.005520455073565245, 0.008357817307114601, 0.011055239476263523, 0.009105443954467773, 0.011796356178820133, 0.009973644278943539, 0.0029298560693860054, 0.005019644740968943, 0.005365652497857809, 0.005422583781182766, 0.007694338448345661, 0.00771101750433445, 0.009068643674254417, 0.009421872906386852, 0.010207854211330414, 0.003935317974537611, 0.010637045837938786]"
2,8,8,80,2,0.009088979102671146,-1.7901885509490967,0.010294845327734947,-1.9370941251838039,0.007482066750526428,"[0.0031150898430496454, 0.0031170237343758345, 0.004372066352516413, 0.007921752519905567, 0.009037330746650696, 0.011301549151539803, 0.005520564503967762, 0.008357937447726727, 0.01105508953332901, 0.00910546537488699, 0.011796300299465656, 0.009973488748073578, 0.002929824171587825, 0.005019743926823139, 0.005365744698792696, 0.005422575864940882, 0.007694328669458628, 0.0077109383419156075, 0.00906880758702755, 0.009421811439096928, 0.01020786166191101, 0.0039352066814899445, 0.010637015104293823]"
